filename,spectral_centroid,rmse,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
music,(164).wav,1262.8901551846807,0.033564536820498064,1777.7339516347542,0.08726968930635838,-426.874848733209,84.5685049059293,-25.67090969050901,6.261997841765832,-12.64470431790556,-5.466027614732703,-26.293975571499267,-1.0285955077123048,13.77849140832611,8.01185399022203,0.9338361476285683,-10.499135679379718,-24.672505898720956,music
music,(165).wav,922.3276386372974,0.01499890123312979,1545.9719619309972,0.04379572344653179,-491.10253212350324,147.60544876036403,51.647085903235464,34.48893155123692,-55.502643697213294,0.015350106483173465,-7.872504261142576,-14.48149544371267,-27.41852185796714,-34.00400654253981,-8.877116846201625,0.9040293257598814,4.113746992663529,music
music,(166).wav,698.4563819353004,0.01850690937870441,944.7226110910404,0.04744795429913295,-553.1768724538883,132.70957140926794,51.11055219624006,23.37132928757053,-22.562330569516806,-21.002409653251323,-42.197352054395495,-27.66322224169036,-22.590668844217195,-9.924989857987093,-13.595191432256803,-8.639756166409342,10.67637672663535,music
music,(167).wav,1568.666590236396,0.05513969997585431,2712.5612468388726,0.07321678558526011,-386.1759770212755,48.91671207869992,-80.12831518484903,1.3041263569584574,-22.141193509514107,-8.161762293724175,-68.99582362051889,-31.506979674607464,-27.939736305081507,-7.264871337186022,2.3026757903949666,12.647863044724097,25.49320170751209,music
music,(168).wav,1291.0556347260365,0.01388543155848083,2694.0775435783958,0.09701555726156069,-540.6631500581167,100.62709387507026,48.31833224680569,32.83123836938543,-32.62764621544703,-2.455565772310685,-9.20011965638191,-10.566209223858255,-10.122568481410102,-20.852907234021977,-0.21382402251688515,-8.253253912786208,-16.62274067405576,music
music,(169).wav,1538.636073861361,0.04205836204786225,2575.7693957731212,0.11300465137283237,-400.3753996271283,90.19174110497367,-65.74774614093951,-27.04724715901803,-27.609313108735776,5.47670338115628,-35.89561780655995,-17.986736728199446,-16.499124056355893,-5.715378522538989,-21.833244620341425,-4.3462078380625355,16.938483600799536,music
music,(17).wav,1551.501661591657,0.018342481364395313,2407.4245563132226,0.12338838963150289,-502.56072115043,89.70900390957851,-64.91585637857119,-16.5048836889821,4.229719145889508,-8.520559513554268,-37.09568596823185,-19.17799731693608,-1.0538573516182774,-14.644758227990039,-32.350772618689774,-9.152118228534126,4.870682155819689,music
music,(170).wav,1487.8756220534142,0.026403694336126753,2499.407429777818,0.10728639812138728,-470.95017415468976,88.52449823358153,-34.12952102626923,27.533372348606463,-24.588195347931652,-14.249889571934446,-21.790077173089113,1.1668772659952957,-17.534909246372443,-17.209089053293795,-19.18526955412779,-18.996692936786275,-5.963969288802816,music
music,(171).wav,1463.9222167283042,0.008923089210314492,3295.700302565029,0.10333498916184972,-573.8047185541758,97.28213288841893,41.098619514297965,10.42328566210808,-57.2824540164057,-12.647018758674298,-29.94925056643589,3.3074691153761773,-16.68798336661111,-12.431183628280428,0.042394465317752414,-15.596745746247112,-3.9924631944349462,music
music,(172).wav,1602.001171172227,0.05146448958535056,2726.190644192558,0.09818404533959538,-317.3836900197001,104.15758062353481,-81.61750474062062,-6.176358696872173,-45.88989536507807,6.973483484552868,-41.46335206745785,-16.99597119237865,-17.51079309552239,0.9457264003913829,-13.945011203232506,-3.46052720728568,9.67841106816998,music
music,(173).wav,1108.8378550257205,0.025679115044541435,1721.1626174132948,0.07477476968930635,-492.03332386498346,114.19668928155764,8.47846301976366,11.88511253511508,-42.2053328614219,2.498041246284124,2.5670121892584974,-2.3157513957242077,-3.869109879984861,-22.770696922689424,-22.494557465969464,-19.073611693095966,-27.065108006778257,music
music,(174).wav,1395.1183198550498,0.011857468122383755,3057.1547315299854,0.05356417088150289,-476.43162971275376,112.34917356759647,-5.215474722389174,31.541200604671147,-32.53134092950047,14.720389383572467,-18.018215112166033,-9.57533202189191,-27.38883911757058,-26.425581717051347,-3.050841164460842,-5.170305524615107,-2.0273834014621612,music
music,(175).wav,1088.3151712991287,0.02487182344467383,1655.380548907153,0.06500914468930635,-476.153035026192,94.42946424585877,-11.935195387084457,-17.296523715149412,-33.91440895300268,-17.485297960964427,-22.097660360669405,-8.098713197020416,1.7490167023743246,0.9144323529955924,-13.96741151038339,-0.9892170715465991,5.562699631979967,music
music,(176).wav,1519.9762930674806,0.03627895494981648,2242.0047473356212,0.10538407695086706,-421.23866215725997,81.37086698116985,-78.7678499395465,-24.120305116975494,-51.92534287020045,0.809676398609325,-27.584954137246356,-13.847640756773776,-14.812968731764464,7.372482521795343,-23.163972008808614,-21.272782646089805,-6.117956709054903,music
music,(177).wav,1175.207622544483,0.020073730186064426,1833.2472961072976,0.07033507947976879,-494.1641634470313,117.62292127339579,4.13581372939661,13.55740894527094,-40.618375953418166,11.964174449707155,-7.299113097019803,-12.413077953689983,-19.543806395596754,-23.410611104539452,-11.541982501506954,-17.489169101797156,-16.458387736727662,music
music,(178).wav,2423.351942859199,0.008236625855946245,5009.892634573699,0.22940469201589594,-581.3853097156098,65.32951944299677,35.310260635055194,21.553069852921478,-70.31332018811666,-14.17142531833494,-43.145235570125145,2.6041363642095576,-3.75672664498637,0.1459038780131116,-8.40905472803713,5.01617704330805,-14.362584579909997,music
music,(179).wav,1290.2027890568495,0.03156539716877623,2252.3979407514453,0.08125225794797687,-410.8865767962355,109.6698526309895,-32.41095329729561,0.8051513434814582,-27.481854215273916,-6.7683444140359095,-27.654594823215913,-22.630490314426766,-4.559870436182825,-0.2570303138996104,-3.2250148195996236,-5.6044895671558645,-7.57224582317267,music
music,(18).wav,1377.254768771838,0.011677370059824891,2301.6255814216042,0.08817569093208093,-535.6843783366982,107.9216373861415,-14.65639947639907,4.120579215640721,-48.21778610355725,-5.169647095171139,-8.62762158895096,16.192896444484628,-15.599202436728122,-15.785707292107308,-10.241522058299724,-14.829825194843263,-9.249992794025053,music
music,(180).wav,2447.0328151896615,0.012191839104480944,5737.665112445809,0.1969241103684971,-466.97685915737674,83.77811195000538,34.5944335209681,31.341455345948848,-82.13520161112938,-1.7543336375431955,-26.790830187565895,34.76221423122707,-21.728471061549588,-18.139103006111313,-19.314440150323527,-7.975706427512576,-21.52037894834892,music
music,(181).wav,1255.494840671379,0.018652213227742614,2798.63182464776,0.06600828666907514,-466.9250357814787,113.01537368894721,5.899549524999149,22.08398344186809,-51.607434846166434,-7.689327672585089,-29.692276536932123,-4.714686898511768,-20.44963756519251,-22.549143687641166,-4.1154994776020235,-8.853552847374898,-11.949960941326706,music
music,(182).wav,1373.4457417584376,0.018170846495669916,2287.0004290101156,0.09075821893063583,-518.657204844252,81.60329432548298,-29.18026665590144,-11.76227376994191,-20.891637672102437,-6.513569033912554,-48.841419357004426,-36.65955795706125,-24.157974780812697,-6.9491324329163024,-0.35573286414523303,7.942643420140399,32.036854040983066,music
music,(183).wav,859.7592974235226,0.020998234342107434,1438.990527908237,0.049745416365606934,-507.6638433719745,136.36276201368423,34.439898348776204,26.973846390997107,-50.650863654218355,-36.28559873375244,-31.217219587310648,-15.006667934655107,-14.658011186933502,-19.228954779095307,-10.122565768114029,-12.576843883719306,-15.247739802089633,music
music,(184).wav,1043.3548162245706,0.020339099997914386,1701.4964550216764,0.07516708815028902,-494.8300097365863,137.3897513518137,25.354207449156714,13.254230823545685,-42.16375223766834,-15.485812985100958,-12.819489317713789,-17.785029926487535,-28.47566155471391,-14.591013995045772,0.2906770043604515,-7.285918395054758,-1.797703904907411,music
music,(185).wav,1290.8116142124495,0.18666534592316406,1389.2082663143383,0.1057882869944853,-407.25353324742764,24.067476002227732,-83.9319448272357,-41.098303354223084,-18.972730837268678,21.097911677135627,38.461782434257266,0.16344138840298114,-10.322656524193807,-2.617760733811835,-0.9524369955412693,10.428741521548181,2.6313349069782093,music
music,(186).wav,1020.6202424818958,0.06290524698484543,1683.5865367542613,0.053300337357954544,-278.2159120175507,166.7712796709447,-13.813095599048959,9.16642213449208,-39.79185891659405,-7.031356792530068,-26.12087341399848,-12.074374646386756,-21.898228623408702,-15.03739906039331,-3.8210438944925302,-9.147820585419955,-0.19124881067311197,music
music,(187).wav,721.9236658870982,0.01694043752914977,1212.7674257135116,0.04767657153179191,-542.5792449218237,181.42982770635518,63.21551065517048,9.56188815914306,-46.77768845036154,-34.70039529065083,-17.412309770390156,-1.5362717044877487,-6.496821386266283,-9.492541061950693,-2.057396624175138,-7.298368785938585,-13.880585445419873,music
music,(188).wav,1716.2890938216299,0.032468545805364804,2800.125457234465,0.11477149566473989,-375.580263801199,83.81469697199792,-112.74160082887995,-28.725881214560946,-43.63818429934283,0.9503255608546113,-21.564730765183263,-3.151069693875766,-16.064236374413152,-5.4261266610074035,-10.8591063857898,-2.7638495096932507,2.3498928761065696,music
music,(189).wav,773.0856305998809,0.021682958200556768,1283.3415654353323,0.04742537481936416,-523.2193550232093,159.09654670500407,48.71722986023367,16.81736743013728,-51.09012080595493,-27.83199274194159,-23.36910231750477,-12.31193512069255,-13.217114468276222,-17.798370576754085,-11.431267174879302,-21.821650888007273,-24.77358285904879,music
music,(19).wav,1467.6670327075299,0.027363844709400485,2264.284766753974,0.10300758670520231,-408.47099004403134,116.48446411644676,-94.39469082972886,-23.120560195058726,-23.07374395523641,3.6455636283052684,-20.65601589022858,-18.219459288670482,-9.151988594963575,-20.430443670080084,-34.62994230497743,-14.861247520224774,-9.190317058829311,music
music,(190).wav,2095.71227935168,0.032173604567745685,3934.1037639992774,0.116066993316474,-355.75511837387614,66.61254028747736,-94.26126457351066,-21.350299473421764,-59.472878883650445,11.902088561829267,-29.062299124302395,3.356780869405188,-30.358584993482072,-9.580633423239151,-4.6763351179055945,-4.150579296745626,2.600932339139402,music
music,(191).wav,1649.9895040694091,0.018429105298679395,3270.184079208815,0.10347893334537572,-531.0271748688265,107.19743696892536,55.61974760260561,32.46197682444497,-32.66205614425382,-21.87275802355506,-47.31871235561718,-22.41045398802037,-45.380765152295915,-12.57318497279923,1.4486120321366602,-0.9637366575835694,2.7214842396127885,music
music,(192).wav,1730.102222833074,0.013171239060332504,2998.9030606484826,0.12153404985549134,-530.5435521796294,80.35013477996212,-32.208889940809556,11.456667481275664,-25.157241118184384,-3.2909705075627267,-8.731073922750877,7.414893766755481,-24.08206642907381,-47.70476365173673,-16.120255434262905,6.741916413974579,14.927933209041566,music
music,(193).wav,888.5675187214199,0.019027758623473806,1507.8843309700144,0.046688719291907516,-538.7548910426852,133.5513199736574,36.6273051918605,-2.5411574213783474,-40.01329977719755,-22.617128698408745,-27.271059287393854,-3.674208576437333,-13.678670065758645,2.0304244272999057,7.288039859282014,-7.801016749556056,-20.493331102533567,music
music,(194).wav,1434.9012936797453,0.018011401887576405,2377.863078034682,0.09354113981213873,-513.2255936160416,73.07294967325149,-31.591290352290994,-21.052390599582896,-21.278696810593953,10.910256195062182,-13.716186914783531,-26.6440640535773,-4.090955703741576,8.125011402007797,0.2533304663945741,-1.4477935475869916,10.500537989968741,music
music,(195).wav,1811.4500118068963,0.012957060625013535,3980.1574354226877,0.14869998645231214,-507.0713106695454,103.0987008646301,-4.158431944957287,-8.642742338053885,-48.81293661590828,6.418781625938768,-45.44405488839343,2.0665914227321416,-26.493435941144813,-11.877234722308629,17.42652409442309,-33.78964185245228,-9.577597210924571,music
music,(196).wav,1469.8476407364524,0.01278842263842254,2752.329214459899,0.10436517792630058,-519.6062584530607,91.31637390645166,7.889223140877787,29.27263213772832,-23.246401425964063,-9.563665697562568,-38.36679808549833,-29.20114384268662,-17.382163708444477,-21.09717339606325,-22.71608500997981,-4.851063104508829,14.895283992385275,music
music,(197).wav,1348.844827487767,0.013800125118925966,2558.8415597904623,0.06633851156069365,-497.36488859400214,93.47803083552382,-25.1298457027008,9.622740950089103,-44.57784793113744,-16.214496167308493,-9.0042126797879,-9.090875370506089,-17.55839713335338,-24.058396345199462,-5.915592477346703,-2.344001641711227,-11.645035579643993,music
music,(198).wav,1405.6944021603888,0.014114602771686342,2619.7070876986995,0.07658677294075145,-526.2743606430449,97.53541856884996,-8.819704489088926,17.780146905558695,-33.296696551558306,-4.2440946858004525,-2.9071801279472718,2.8795654667333985,2.653440151812187,13.568798747493556,21.538422095118964,4.162493257964963,-41.214603715697116,music
music,(199).wav,1682.9349251571916,0.02786821950860912,2960.13084808526,0.0857766212066474,-439.67919029708753,68.48512320875494,-14.269517560015634,4.946776740478757,-48.00325237400102,-9.69092007095225,-35.522604765536435,-14.028994331734431,-19.020779078528626,-10.919802165669461,-3.1913415248659285,4.798680298258015,2.230187296394257,music
music,(2).wav,1104.756221337662,0.017120235572000146,1609.94922439487,0.07061732297687862,-502.49275694635185,107.2364114082341,-36.74227228123363,-28.891742171480832,-20.182233399704522,5.177197977659803,-18.574689360461157,-8.326056098045038,-4.330188927874491,-15.300421790196754,-27.04793139504597,-23.633000619665648,-23.335535532086055,music
music,(20).wav,1610.3148645605122,0.007092856744509026,2871.633117322977,0.09908157966040462,-544.851173907806,86.01918741608283,-38.257228490685975,-7.778777283236775,-43.58640807905285,7.325139421131881,-8.819464359097033,15.214712687529964,-17.319411494737896,-14.259821591165421,-3.8496194045319947,-17.199564273985516,-16.404121837753898,music
music,(200).wav,1652.3979508212287,0.015366191571269268,3197.3072559158236,0.11950471911127168,-527.7837281596089,74.15180835312569,-13.2674404552632,-9.224971511349871,-28.114198093934682,-12.82635927798093,6.004617452463282,14.755675374132693,-10.159133629305364,-0.617363139371921,23.55989817875295,3.1417786439295576,-23.58450071612466,music
music,(201).wav,1555.127405137601,0.03767046455421169,2912.1232316300675,0.07781707488738739,-418.37789120653366,74.19935650763462,-46.87845242493164,2.2986210444738573,-32.30720960378332,7.2618747960555226,-11.967502980210446,-16.631037237120925,-25.474884785773042,-32.225740556841856,-21.747251303678087,-18.49478539694393,-15.487642153868256,music
music,(21).wav,1779.3803262278427,0.03340067434482517,2656.6122595285406,0.13890613710260116,-476.9278416686563,56.38939142184723,-45.276923794245796,-5.677272273822078,-41.991438334010844,-6.079095835387596,-43.29626990345809,8.632963626564628,-0.7404666212892625,-3.3542361951818442,6.659216795373791,10.759724785891256,-1.7600868846062565,music
music,(22).wav,1844.3845436591803,0.010414507831770939,3971.1956399024566,0.13188674132947978,-476.0564000114728,88.386719290884,-48.45793733706811,-23.657781752567097,-46.554106049698504,11.67691884316349,-16.036607665686457,11.613457854393964,-33.27519756823463,-34.41476335340116,-1.2002158624059347,-23.59464795167629,-15.39759410343659,music
music,(23).wav,1748.2872190997641,0.03368248891956935,2480.052440841763,0.1398149611632948,-483.78042471240406,58.661744963741846,-39.57110927010121,-0.3157422095624048,-46.141435765217594,-7.64375821109166,-28.614896996121544,7.689521648135198,-6.695834254945202,1.3711772084449734,18.75452562294664,14.121286621475825,7.019929191686485,music
music,(24).wav,1169.376505655233,0.013643715569141202,2216.612993361633,0.05880543262283237,-476.0691379699654,103.50477399155207,0.5672207196639687,-1.3421325768512844,-16.52688135651615,-1.624165165362427,-11.236229641663618,-6.247839273761872,-20.500470194325697,-26.159836145363116,-20.434920823512034,-11.895613418013234,-1.314695493853154,music
music,(25).wav,1246.3897805795716,0.02271571185150632,2022.6896958544075,0.0901909095014451,-488.4967335116549,113.54719110032426,-23.367255201144157,-3.5761546964449833,-13.590570353319341,-0.24176644455197993,-30.88733891967728,-26.16347507635606,-18.811750996537377,-14.047660943494975,-24.24010819037811,-22.262420021900304,-26.236332717159687,music
music,(26).wav,1020.7256328571862,0.012853262305898653,1604.2236328125,0.07550295791184972,-538.833753180285,148.2024958824817,12.846021826602342,-18.580257869568392,-40.1726847164791,-21.253510815610436,-11.479133807042334,2.735873322849436,-11.705035497374913,-15.719183639466676,-15.667774475446445,-15.319756235704828,-16.364420366674825,music
music,(27).wav,1152.9753156488869,0.0076514868344895876,2082.621703395954,0.05315209537572255,-517.0962465524909,130.57875313272444,-5.963047439915384,-0.17541129667647926,-41.001073686675326,-2.7174599555650274,-15.54761503301161,16.6193059486677,-4.1742991557131575,-10.660068005201465,-0.10747120772376355,-6.487295943635906,-10.63688495270989,music
music,(28).wav,1794.7766949274471,0.028271354448736043,3105.9467293623557,0.11227364071531792,-409.32071488060586,66.209892695478,-92.980907359496,-18.793650150141744,-21.277481705252615,6.1079319865086665,-43.36913593920412,-12.166943276436331,5.846436504363463,-2.5978019745968726,-14.08544138928735,-2.400378213070604,5.108053426371167,music
music,(29).wav,1707.976806779007,0.02661361758967182,2827.5709560151736,0.10406599981936417,-412.3781826069139,82.96391090418986,-105.48492575184319,-31.81621637191978,-37.50473514874244,-12.738074785454836,-55.49471433528059,-12.615664897260691,5.313693046320949,-11.093163736896154,-17.84222405642947,7.566425289403146,23.287696295900716,music
music,(3).wav,1439.8907945928943,0.013531481810616579,2298.949489703757,0.10899114884393063,-550.3696281083222,92.28506471321111,-17.480810346164294,28.747516695014944,9.137016337543407,7.684264001304841,-43.407332688981725,-28.873285686402134,-12.211383529954217,-6.2964790576058265,-0.8512531151410636,2.170067416567153,12.282054629756834,music
music,(30).wav,1746.2036304953958,0.027120092577679146,3101.652535675578,0.11518639360549134,-422.40518265937095,88.73861876211836,-65.70643832835817,-0.5258513214523711,-32.012815301205094,-10.500264040157866,-43.44945674947298,-20.723665602866,20.733201490511284,-1.4422200193269554,-26.19562607521858,-1.2328663487707154,1.927196126785975,music
music,(31).wav,1700.0719595187643,0.014363044677994125,2799.752049087789,0.122874706466763,-476.4645384971404,77.90372023894987,-66.74929519386257,6.448395419774696,-26.56631969575887,0.08024955133995401,-32.08501796585997,2.723329845164478,-1.8639005883813395,-6.228557856814317,-9.151529406261739,-18.523674997083166,-27.355345066202663,music
music,(32).wav,1147.6444364192776,0.012218216295170937,2012.3587371296965,0.060160201408959536,-508.5014941173071,144.48752983160867,12.274336662122403,-2.9395681515260073,-68.38778422070583,-15.79273915164712,-18.44095025155459,8.167668939442725,-48.27938855087845,-25.94824719979272,0.33281892149765,-14.434750473979394,-14.326147261865385,music
music,(33).wav,2094.3752336079806,0.03792752866935349,2934.3034512734826,0.1640540326950867,-382.2801520182835,55.84845894654341,-105.80775384702196,-2.130742738000386,-23.115877757653507,-8.562615467993625,-53.27728954844392,8.592332863640433,18.47748907758992,-2.26886158145518,-16.3111344439103,-15.142074914237812,-25.554921949098482,music
music,(34).wav,1844.32515926862,0.00834805974537828,4042.6410652998557,0.10533609555635838,-479.1264478966496,107.03281463414987,-32.28373980650254,-25.694953180386623,-81.15343592715409,14.78239445991409,-17.384031788512168,15.708252175914664,-41.66617044752114,-8.96349033255029,4.060821848015337,-31.18333299524639,-18.290470132708183,music
music,(35).wav,2022.354278548052,0.021598058480322906,3907.0316733652458,0.10520344111271676,-384.3970732252199,77.31366080013156,-89.35544630611419,-12.105318470303448,-52.82356338905335,1.1338304111016158,-37.95158416553578,8.639113088553229,-16.874905017133973,-24.107308565786123,-7.003331207141064,-15.197919474521038,-14.808540203450267,music
music,(36).wav,1551.1397078399502,0.015331995180708038,2579.7524160043354,0.09675024837427745,-475.18866093914636,84.40334497327903,-47.0372428771552,-20.81850229846979,-50.77663022140323,-9.686361067023421,-14.860737145814063,21.10599744811091,-6.445348502914072,-21.370058425383164,2.1448640656837963,-5.47178709888965,0.4505894868653641,music
music,(37).wav,1785.0196896526759,0.033178939974651246,2619.8937917720377,0.1695747154985549,-456.7117652149235,91.58042198276094,-30.571256605000332,9.144666012396724,-20.906773971260137,-1.9062061369779781,-26.265668441166422,13.626774229767875,-13.969035222079206,-37.18736199517978,-22.54434654032334,7.554748609306947,-4.1248714461161216,music
music,(38).wav,1713.6930209364468,0.017750529034451408,2658.1058921152458,0.11093580653901734,-421.40597867460724,95.45837816025276,-89.39110308352052,-14.029948241291462,-30.069492630879395,3.0846997761952397,-39.552207231619796,9.117053701882478,8.121966558599803,-6.184279917828509,0.9262350268457098,-3.7411845501384384,-6.467192949940723,music
music,(39).wav,1159.155864744196,0.013157846849992312,1944.7096278901734,0.05410325596098266,-484.41569004128513,123.20721291145647,-13.419120205530218,-9.591815517587783,-49.265884189628466,2.5970256930367013,-17.55132994388675,-2.0169902722980426,-54.510626490414815,-37.24285655487892,-1.8159047436473486,-9.622098835351768,-19.578498910245376,music
music,(4).wav,1969.0428684459007,0.013240070032326707,3755.2412617413293,0.12829660404624277,-488.1742954438569,57.515588252297434,-69.61081400825977,17.919798140287124,-35.12938587001938,33.34294942872059,-10.826096410503215,10.328396160743178,10.074940053920123,-10.549371347734473,-29.71918206389627,-25.294200526230203,-2.6416994875403255,music
music,(40).wav,1909.7870722224027,0.025087404196130363,3360.4243813222542,0.12771518244219654,-433.2499882115473,59.304935914054106,-116.66323927925764,-28.89110398934202,-48.03991515502297,-4.223964849758305,-49.77531289788067,-18.228862737710436,8.140566914197743,2.7422733011052203,-7.157874717524467,20.50909005910155,24.167134332234827,music
music,(41).wav,1549.932879373621,0.01824342479440597,2583.548732162211,0.09465035675578035,-402.8309065781137,120.79750080430391,-61.19725607263371,-3.4879896008529894,-41.33172160290114,3.9487424020376882,-38.85011052314232,7.725938861053203,-2.9872390781762364,-13.563003108405187,-4.383774156560183,-10.075811589040724,-15.815913273479799,music
music,(42).wav,2052.6713364685866,0.025570989614520232,4210.239088466402,0.10528811416184972,-386.7790667498055,67.31910693160064,-68.24934160922322,-16.312412391917135,-59.73386323270638,4.455470211951505,-26.092192649943772,17.269481781193488,-21.47479042102506,-13.503416196572594,-2.9090858752699917,-22.441496539574732,-23.020236583221255,music
music,(43).wav,1402.8307952652967,0.016134405446810333,2237.5238495755057,0.09612649024566473,-498.0713963274357,115.77428451505664,-13.193087775918789,-9.886115110543761,-60.42553984838735,-8.016281985802081,-24.540137938091046,10.088977644425297,-35.33128043245264,-24.058446956247185,-12.634568853393983,-7.663395151148763,5.946803832302223,music
music,(44).wav,2054.650577661842,0.026347960549976554,3328.435750090318,0.15794063854768786,-392.72752872005395,68.87578953925717,-104.5752913154201,-15.932454857145078,-50.570269294730544,-13.065629259345725,-56.55306202271061,3.204347127993835,-10.069676231655121,-7.519379647823655,1.9639830769780033,-2.720729015585517,-4.546811304634986,music
music,(45).wav,1780.5000333291212,0.023271156712366164,3504.435456557081,0.11379211072976879,-383.8386877267352,103.94253879633727,-71.88276063651843,-7.993144332805313,-61.267418089332566,2.2675136196990544,-51.23183131754653,1.500103799007076,-5.1954071499463765,-15.999477797109517,-15.551621411191432,-18.773093815766074,-2.944267318603789,music
music,(46).wav,1650.2306060362416,0.017671658338606636,2558.4681516437863,0.12150582550578035,-451.1385250816355,91.0293153437774,-87.34810259254914,-7.80864714495142,-44.99022687981565,-16.855418163664613,-44.74113961825894,5.22835803650015,9.347198824060497,-8.988208227271114,2.54590023516179,2.4342458157741675,-6.630427586242441,music
music,(47).wav,1615.2603760951426,0.013345120308726298,3734.6415789830203,0.09423828125,-449.06708064032,122.48348189202237,-4.36958281717612,0.22214916619576194,-54.01735231971214,20.891487042627208,-11.373330098804473,23.10203891424204,-43.04059903996998,-22.447567762417904,9.112412504457524,-17.67336785507599,-24.993055094573204,music
music,(48).wav,2154.241056109464,0.03652727014929475,4216.151384122109,0.13211535856213874,-329.3041278939961,79.88029801631227,-87.77567363236787,-1.7698993107775598,-62.87383347600231,3.2560446861705996,-74.73601899053419,1.8666379214013922,-6.9359582417092795,-5.411375371405453,-17.86502889269966,-9.741394531927444,4.381920894100497,music
music,(49).wav,876.2156907009745,0.013708572956976906,1587.1090927565028,0.04855717124277457,-545.2758906410327,159.36391620325938,1.3919141380160593,-22.073652797215647,-30.76161552585056,1.3352751262528106,5.76384966508812,14.122103069262968,-34.76005546121626,-33.940001723010866,-5.314743613869221,-20.739515822896482,-37.198736952810606,music
music,(5).wav,1455.9346932216783,0.011054588055958568,2524.736949060694,0.0769847362716763,-496.17306768210153,107.35785147420341,-32.49154258395338,9.862133935394178,-28.05080490231447,0.9954993197954781,-33.04416553853679,-9.769438847933673,-11.939232862818528,-6.622390518344396,-4.55397148395704,-16.433985333039764,-14.58148560954655,music
music,(50).wav,2000.7276080603249,0.020281773100334643,3386.5007168984826,0.12452300848988439,-409.34988792799277,58.15407398927001,-115.42011596624306,-28.400151188932124,-40.58706830050703,14.592334358629484,-24.437728277659176,19.32328705045801,5.191048123587503,-7.536158321784024,-18.465955619431316,-17.376842159375496,-12.6322614240687,music
music,(51).wav,1449.7945628320026,0.021386694108191138,2637.070566519147,0.0944048049132948,-464.93818727514235,101.79272439831792,-30.56749608298287,-10.950890202015907,-40.422484626818296,-2.848467777573505,-19.279861353495505,18.99043580494876,-17.20381392961295,-8.164841824034383,-4.1870032462297955,-22.237572114569332,-4.856644861114989,music
music,(52).wav,1827.7829172240931,0.02409533164702993,3080.6794447705925,0.14345872471098267,-458.48204338043035,69.42496709626047,-51.359981181992495,16.647014220070176,-10.670742007512901,8.980120508435244,-29.881030717420085,3.8819620252172418,-11.590624568238418,-10.554691259290689,11.634072461664434,4.696928466765631,-11.283087882000654,music
music,(53).wav,1593.793308111588,0.022042441737265876,3091.757219788656,0.08359205653901734,-390.3082811453615,116.92556025334507,-50.771098020898215,-1.60069322037344,-56.296489944550366,13.567108523291203,-23.600750851968346,19.013671426283224,-24.483813780757295,-20.799277017212486,-5.357421300570898,-23.57978018780404,-18.892502269729878,music
music,(54).wav,1545.030361860935,0.009735032606046775,3126.733116194003,0.06925973175578035,-504.45721424025663,99.7349255554488,-38.48257221183699,-22.71131155384112,-65.60923670025957,8.628479192437696,-28.444477924597614,14.682423944429155,-34.31880228836386,-33.342201707072846,-2.7027423827191184,-18.66296336566823,-24.038008536948812,music
music,(55).wav,1623.4515721303299,0.016073051603456123,2814.190497425939,0.10161612626445087,-490.115548932037,74.53158787148462,-72.03311779264531,-12.891488791721455,-38.19970762586152,-5.796794303630895,-20.688774484663842,11.169921573078037,-13.432181633999827,-21.36541862439954,-2.704477546390085,-1.6857812553038132,-8.636336276018707,music
music,(56).wav,2019.9303843992004,0.005889939329025302,4403.913447209176,0.15873092033959538,-535.7192327649767,85.73054135907712,0.7148025351806677,22.141067030264573,-33.06801826775055,19.895983199382066,-16.92038679361927,15.060014103144578,-36.77257403857654,-26.17324059145604,-0.2834392490206889,-22.898703746438304,-7.096647149384258,music
music,(57).wav,1578.1089746684463,0.017192050519619334,3087.0896179552024,0.09511605852601156,-490.3753746851082,69.11545347178135,-40.65996937937946,-6.73740680169006,-21.602112568059493,0.7265304772805518,-22.01754719055759,6.1996136035771325,4.045965058138509,0.7353196424099978,-1.2524275275784231,-5.236097195410172,-8.504406438178036,music
music,(58).wav,1921.6332301291895,0.02620425460241945,2742.2471944996387,0.1510341401734104,-463.79327550751935,56.15419934238609,-77.32543285255963,-7.5130916948619495,-7.061208347342477,24.582336434784764,-11.413630776299328,19.422394728722153,8.193844336508512,2.724149913056111,-14.140369887145503,-18.1617753923061,1.1117105109354621,music
music,(59).wav,1656.9375733364288,0.008926464485766157,3422.5346030527458,0.07819838330924855,-515.7704214624351,91.46854839887843,-25.258362716928268,-16.906828214542546,-68.7864805169073,18.125300637473508,-7.903145596480512,25.598868616566033,-41.78273311138197,-31.770343388309485,4.3465215987270955,-15.404922880509307,-27.226246583796286,music
music,(6).wav,1514.8449900287621,0.021168343985826486,2152.63573089776,0.12166670429913294,-509.08044304193015,82.35521095993023,-76.70148699711751,-30.616848030962647,-37.43077391030203,-28.320088402372004,-29.987765476565006,1.932540346478882,-3.423154082043528,-3.8708654598983094,-39.44046646906541,-31.467830531219242,25.180564016590168,music
